Date,Cases,Deaths,Recovered,Country
2020-04-27,588,7,126,Sri Lanka
2020-04-28,619,7,134,Sri Lanka
2020-04-29,649,7,136,Sri Lanka
2020-04-30,663,7,154,Sri Lanka
2020-05-01,690,7,162,Sri Lanka
2020-05-02,705,7,172,Sri Lanka
2020-05-03,718,7,184,Sri Lanka
2020-05-04,751,8,194,Sri Lanka
2020-05-05,771,9,213,Sri Lanka
2020-05-06,797,9,215,Sri Lanka
2020-05-07,824,9,232,Sri Lanka
2020-05-08,835,9,240,Sri Lanka
2020-05-09,847,9,260,Sri Lanka
2020-05-10,863,9,321,Sri Lanka
2020-05-11,869,9,343,Sri Lanka
2020-05-12,889,9,366,Sri Lanka
2020-05-13,915,9,382,Sri Lanka
2020-05-14,925,9,445,Sri Lanka
2020-05-15,935,9,477,Sri Lanka
2020-05-16,960,9,520,Sri Lanka
2020-05-17,981,9,538,Sri Lanka
2020-05-18,992,9,559,Sri Lanka
2020-05-19,1027,9,569,Sri Lanka
2020-05-20,1028,9,584,Sri Lanka
2020-05-21,1055,9,604,Sri Lanka
2020-05-22,1068,9,620,Sri Lanka
2020-05-23,1089,9,660,Sri Lanka
2020-05-24,1141,9,674,Sri Lanka
2020-05-25,1182,10,695,Sri Lanka
2020-05-26,1319,10,712,Sri Lanka
2020-05-27,1469,10,732,Sri Lanka
2020-05-28,1530,10,745,Sri Lanka
2020-05-29,1558,10,754,Sri Lanka
2020-05-30,1620,10,781,Sri Lanka
2020-05-31,1633,10,801,Sri Lanka
2020-06-01,1643,11,811,Sri Lanka
2020-06-02,1683,11,823,Sri Lanka
2020-06-03,1749,11,836,Sri Lanka
2020-06-04,1797,11,839,Sri Lanka
2020-06-05,1801,11,858,Sri Lanka
2020-06-06,1814,11,891,Sri Lanka
2020-06-07,1835,11,941,Sri Lanka
2020-06-08,1857,11,990,Sri Lanka
2020-06-09,1859,11,1057,Sri Lanka
2020-06-10,1869,11,1122,Sri Lanka
2020-06-11,1877,11,1150,Sri Lanka
2020-06-12,1880,11,1196,Sri Lanka
2020-06-13,1884,11,1252,Sri Lanka
2020-06-14,1889,11,1287,Sri Lanka
2020-06-15,1905,11,1342,Sri Lanka
2020-06-16,1915,11,1371,Sri Lanka
2020-06-17,1924,11,1397,Sri Lanka
2020-06-18,1947,11,1421,Sri Lanka
2020-06-19,1950,11,1446,Sri Lanka
2020-06-20,1950,11,1472,Sri Lanka
2020-06-21,1950,11,1498,Sri Lanka
2020-06-22,1951,11,1526,Sri Lanka
2020-06-23,1991,11,1548,Sri Lanka
2020-06-24,2001,11,1562,Sri Lanka
2020-06-25,2010,11,1602,Sri Lanka
2020-06-26,2014,11,1619,Sri Lanka
2020-06-27,2033,11,1639,Sri Lanka
2020-06-28,2037,11,1661,Sri Lanka
2020-06-29,2039,11,1678,Sri Lanka
2020-06-30,2047,11,1711,Sri Lanka
2020-07-01,2054,11,1748,Sri Lanka
2020-07-02,2066,11,1827,Sri Lanka
2020-07-03,2069,11,1863,Sri Lanka
2020-07-04,2074,11,1885,Sri Lanka
2020-07-05,2076,11,1903,Sri Lanka
2020-07-06,2077,11,1917,Sri Lanka
2020-07-07,2081,11,1955,Sri Lanka
2020-07-08,2094,11,1967,Sri Lanka
2020-07-09,2154,11,1979,Sri Lanka
2020-07-10,2454,11,1980,Sri Lanka
2020-07-11,2511,11,1980,Sri Lanka
2020-07-12,2617,11,1981,Sri Lanka
2020-07-13,2646,11,1981,Sri Lanka
2020-07-14,2665,11,1988,Sri Lanka
2020-07-15,2671,11,2001,Sri Lanka
2020-07-16,2687,11,2007,Sri Lanka
2020-07-17,2697,11,2012,Sri Lanka
2020-07-18,2703,11,2023,Sri Lanka
2020-07-19,2724,11,2035,Sri Lanka
2020-07-20,2730,11,2041,Sri Lanka
2020-07-21,2730,11,2048,Sri Lanka
2020-07-22,2752,11,2064,Sri Lanka
2020-07-23,2753,11,2077,Sri Lanka
2020-07-24,2764,11,2094,Sri Lanka
2020-07-25,2770,11,2103,Sri Lanka
2020-07-26,2782,11,2106,Sri Lanka
2020-07-27,2805,11,2121,Sri Lanka
2020-07-28,2810,11,2296,Sri Lanka
2020-07-29,2810,11,2317,Sri Lanka
2020-07-30,2814,11,2333,Sri Lanka
2020-07-31,2815,11,2391,Sri Lanka
2020-08-01,2815,11,2439,Sri Lanka
2020-08-02,2823,11,2514,Sri Lanka
2020-08-03,2828,11,2517,Sri Lanka
2020-08-04,2834,11,2524,Sri Lanka
2020-08-05,2839,11,2537,Sri Lanka
2020-08-06,2839,11,2541,Sri Lanka
2020-08-07,2839,11,2564,Sri Lanka
2020-08-08,2841,11,2576,Sri Lanka
2020-08-09,2844,11,2579,Sri Lanka
2020-08-10,2871,11,2593,Sri Lanka
2020-08-11,2880,11,2622,Sri Lanka
2020-08-12,2881,11,2638,Sri Lanka
2020-08-13,2882,11,2646,Sri Lanka
2020-08-14,2886,11,2658,Sri Lanka
2020-08-15,2890,11,2666,Sri Lanka
2020-08-16,2893,11,2670,Sri Lanka
2020-08-17,2900,11,2676,Sri Lanka
2020-08-18,2902,11,2755,Sri Lanka
2020-08-19,2902,11,2760,Sri Lanka
2020-08-20,2918,11,2765,Sri Lanka
2020-08-21,2941,11,2789,Sri Lanka
2020-08-22,2947,12,2798,Sri Lanka
2020-08-23,2953,12,2805,Sri Lanka
2020-08-24,2959,12,2811,Sri Lanka
2020-08-25,2971,12,2816,Sri Lanka
2020-08-26,2984,12,2819,Sri Lanka
2020-08-27,2986,12,2830,Sri Lanka
2020-08-28,2989,12,2842,Sri Lanka
2020-08-29,2995,12,2849,Sri Lanka
2020-08-30,3012,12,2860,Sri Lanka
2020-08-31,3049,12,2868,Sri Lanka
2020-09-01,3092,12,2879,Sri Lanka
2020-09-02,3101,12,2883,Sri Lanka
2020-09-03,3111,12,2883,Sri Lanka
2020-09-04,3115,12,2907,Sri Lanka
2020-09-05,3121,12,2918,Sri Lanka
2020-09-06,3123,12,2925,Sri Lanka
2020-09-07,3123,12,2926,Sri Lanka
2020-09-08,3140,12,2935,Sri Lanka
2020-09-09,3147,12,2946,Sri Lanka
2020-09-10,3155,12,2955,Sri Lanka
2020-09-11,3169,12,2969,Sri Lanka
2020-09-12,3195,12,2983,Sri Lanka
2020-09-13,3234,12,2996,Sri Lanka
2020-09-14,3262,13,3005,Sri Lanka
2020-09-15,3271,13,3016,Sri Lanka
2020-09-16,3271,13,3021,Sri Lanka
2020-09-17,3276,13,3043,Sri Lanka
2020-09-18,3281,13,3060,Sri Lanka
2020-09-19,3283,13,3070,Sri Lanka
2020-09-20,3287,13,3088,Sri Lanka
2020-09-21,3299,13,3100,Sri Lanka
2020-09-22,3313,13,3118,Sri Lanka
2020-09-23,3324,13,3129,Sri Lanka
2020-09-24,3333,13,3142,Sri Lanka
2020-09-25,3345,13,3158,Sri Lanka
2020-09-26,3349,13,3186,Sri Lanka
2020-09-27,3360,13,3208,Sri Lanka
2020-09-28,3363,13,3210,Sri Lanka
2020-09-29,3374,13,3230,Sri Lanka
2020-09-30,3380,13,3230,Sri Lanka
2020-10-01,3382,13,3233,Sri Lanka
2020-10-02,3388,13,3245,Sri Lanka
2020-10-03,3395,13,3254,Sri Lanka
2020-10-04,3402,13,3258,Sri Lanka
2020-10-05,3513,13,3259,Sri Lanka
2020-10-06,4252,13,3266,Sri Lanka
2020-10-07,4459,13,3274,Sri Lanka
2020-10-08,4488,13,3278,Sri Lanka
2020-10-09,4523,13,3296,Sri Lanka
2020-10-10,4628,13,3306,Sri Lanka
2020-10-11,4752,13,3307,Sri Lanka
2020-10-12,4844,13,3317,Sri Lanka
2020-10-13,5038,13,3328,Sri Lanka
2020-10-14,5170,13,3357,Sri Lanka
2020-10-15,5244,13,3380,Sri Lanka
2020-10-16,5354,13,3385,Sri Lanka
2020-10-17,5475,13,3395,Sri Lanka
2020-10-18,5538,13,3403,Sri Lanka
2020-10-19,5625,13,3440,Sri Lanka
2020-10-20,5811,13,3457,Sri Lanka
2020-10-21,5978,13,3501,Sri Lanka
2020-10-22,6287,14,3561,Sri Lanka
2020-10-23,7153,14,3644,Sri Lanka
2020-10-24,7521,15,3714,Sri Lanka
2020-10-25,7872,16,3803,Sri Lanka
2020-10-26,8413,16,3933,Sri Lanka
2020-10-27,8870,19,4043,Sri Lanka
2020-10-28,9205,19,4075,Sri Lanka
2020-10-29,9791,19,4142,Sri Lanka
2020-10-30,10424,19,4282,Sri Lanka
2020-10-31,10663,20,4399,Sri Lanka
2020-11-01,11060,21,4905,Sri Lanka
2020-11-02,11335,21,5249,Sri Lanka
2020-11-03,11744,23,5581,Sri Lanka
2020-11-04,12187,24,5858,Sri Lanka
2020-11-05,12570,29,6623,Sri Lanka
2020-11-06,12970,30,7186,Sri Lanka
2020-11-07,13419,34,7723,Sri Lanka
2020-11-08,13929,35,8285,Sri Lanka
2020-11-09,14285,36,8880,Sri Lanka
2020-11-10,14715,41,9537,Sri Lanka
2020-11-11,15350,46,10183,Sri Lanka
2020-11-12,15723,48,10653,Sri Lanka
2020-11-13,16191,53,11031,Sri Lanka
2020-11-14,16583,53,11324,Sri Lanka
2020-11-15,17287,58,11495,Sri Lanka
2020-11-16,17674,61,11806,Sri Lanka
2020-11-17,18075,66,12210,Sri Lanka
2020-11-18,18402,69,12587,Sri Lanka
2020-11-19,18841,73,12903,Sri Lanka
2020-11-20,19280,74,13271,Sri Lanka
2020-11-21,19771,83,13590,Sri Lanka
2020-11-22,20171,87,14069,Sri Lanka
2020-11-23,20508,90,14497,Sri Lanka
2020-11-24,20967,94,14962,Sri Lanka
2020-11-25,21469,96,15447,Sri Lanka
2020-11-26,22028,99,15816,Sri Lanka
2020-11-27,22501,107,16226,Sri Lanka
2020-11-28,22988,109,16656,Sri Lanka
2020-11-29,23484,116,17002,Sri Lanka
2020-11-30,23987,118,17560,Sri Lanka
2020-12-01,24532,122,17817,Sri Lanka
2020-12-02,25410,124,18304,Sri Lanka
2020-12-03,26038,129,19032,Sri Lanka
2020-12-04,26559,130,19438,Sri Lanka
2020-12-05,27228,137,20090,Sri Lanka
2020-12-06,27877,140,20460,Sri Lanka
2020-12-07,28580,142,20804,Sri Lanka
2020-12-08,29378,142,21258,Sri Lanka
2020-12-09,30072,144,21800,Sri Lanka
2020-12-10,30613,146,22261,Sri Lanka
2020-12-11,31375,147,22831,Sri Lanka
2020-12-12,32135,149,23304,Sri Lanka
2020-12-13,32790,152,23793,Sri Lanka
2020-12-14,33478,154,24309,Sri Lanka
2020-12-15,34121,154,24867,Sri Lanka
2020-12-16,34737,160,25652,Sri Lanka
2020-12-17,35387,160,26353,Sri Lanka
2020-12-18,36049,165,27061,Sri Lanka
2020-12-19,36667,171,27552,Sri Lanka
2020-12-20,37261,176,28267,Sri Lanka
2020-12-21,37631,181,28682,Sri Lanka
2020-12-22,38059,183,29300,Sri Lanka
2020-12-23,38639,184,29882,Sri Lanka
2020-12-24,39231,185,30568,Sri Lanka
2020-12-25,39782,186,31339,Sri Lanka
2020-12-26,40380,187,32051,Sri Lanka
2020-12-27,41054,191,32701,Sri Lanka
2020-12-28,41603,194,33221,Sri Lanka
2020-12-29,42056,195,33925,Sri Lanka
2020-12-30,42702,199,34623,Sri Lanka
2020-12-31,43299,204,35329,Sri Lanka
2021-01-01,43856,208,36155,Sri Lanka
2021-01-02,44371,211,36717,Sri Lanka
2021-01-03,44774,211,37252,Sri Lanka
2021-01-04,45242,215,37817,Sri Lanka
2021-01-05,45726,217,38262,Sri Lanka
2021-01-06,46248,219,39023,Sri Lanka
2021-01-07,46780,222,39661,Sri Lanka
2021-01-08,47305,225,40317,Sri Lanka
2021-01-09,47840,229,40838,Sri Lanka
2021-01-10,48380,232,41325,Sri Lanka
2021-01-11,48949,240,42091,Sri Lanka
2021-01-12,49537,244,42621,Sri Lanka
2021-01-13,50229,247,43267,Sri Lanka
2021-01-14,50899,251,43747,Sri Lanka
2021-01-15,51594,255,44259,Sri Lanka
2021-01-16,52313,256,44746,Sri Lanka
2021-01-17,53062,264,45171,Sri Lanka
2021-01-18,53750,270,45820,Sri Lanka
2021-01-19,54419,273,46594,Sri Lanka
2021-01-20,55189,274,47215,Sri Lanka
2021-01-21,56076,276,47984,Sri Lanka
2021-01-22,56863,278,48617,Sri Lanka
2021-01-23,57587,280,49261,Sri Lanka
2021-01-24,58430,283,49684,Sri Lanka
2021-01-25,59167,287,50337,Sri Lanka
2021-01-26,59922,288,51046,Sri Lanka
2021-01-27,60694,290,52566,Sri Lanka
2021-01-28,61586,297,54435,Sri Lanka
2021-01-29,62445,305,55398,Sri Lanka
2021-01-30,63293,313,56277,Sri Lanka
2021-01-31,64157,316,57159,Sri Lanka
2021-02-01,64983,323,58075,Sri Lanka
2021-02-02,65698,330,59043,Sri Lanka
2021-02-03,66409,332,59883,Sri Lanka
2021-02-04,67115,339,60567,Sri Lanka
2021-02-05,67850,343,61461,Sri Lanka
2021-02-06,68576,351,62594,Sri Lanka
2021-02-07,69348,356,63401,Sri Lanka
2021-02-08,70235,365,64141,Sri Lanka
2021-02-09,71211,370,65053,Sri Lanka
2021-02-10,72174,375,65644,Sri Lanka
2021-02-11,73116,379,66211,Sri Lanka
2021-02-12,74056,384,66984,Sri Lanka
2021-02-13,74852,390,67831,Sri Lanka
2021-02-14,75654,397,68696,Sri Lanka
2021-02-15,76428,403,69411,Sri Lanka
2021-02-16,77184,409,70429,Sri Lanka
2021-02-17,77906,422,71176,Sri Lanka
2021-02-18,78420,430,71823,Sri Lanka
2021-02-19,78937,433,72566,Sri Lanka
2021-02-20,79480,435,73456,Sri Lanka
2021-02-21,79999,445,74299,Sri Lanka
2021-02-22,80517,450,75110,Sri Lanka
2021-02-23,81009,453,75842,Sri Lanka
2021-02-24,81467,457,76514,Sri Lanka
2021-02-25,81933,459,76961,Sri Lanka
2021-02-26,82430,464,77625,Sri Lanka
2021-02-27,82890,464,78373,Sri Lanka
2021-02-28,83094,464,78947,Sri Lanka
2021-03-01,83552,476,79422,Sri Lanka
2021-03-02,83870,483,80020,Sri Lanka
2021-03-03,84226,484,80437,Sri Lanka
2021-03-04,84610,489,80836,Sri Lanka
2021-03-05,84960,493,81321,Sri Lanka
2021-03-06,85150,493,81769,Sri Lanka
2021-03-07,85695,502,82059,Sri Lanka
2021-03-08,86039,507,82513,Sri Lanka
2021-03-09,86343,511,82753,Sri Lanka
2021-03-10,86685,511,83210,Sri Lanka
2021-03-11,86989,520,83561,Sri Lanka
2021-03-12,87286,525,83958,Sri Lanka
2021-03-13,87600,526,84253,Sri Lanka
2021-03-14,87907,527,84648,Sri Lanka
2021-03-15,88238,532,84969,Sri Lanka
2021-03-16,88392,532,84969,Sri Lanka
2021-03-17,88862,537,85725,Sri Lanka
2021-03-18,89024,537,85944,Sri Lanka
2021-03-19,89497,544,86227,Sri Lanka
2021-03-20,89655,544,86466,Sri Lanka
2021-03-21,90200,546,86759,Sri Lanka
2021-03-22,90514,551,87058,Sri Lanka
2021-03-23,90765,552,87306,Sri Lanka
2021-03-24,91018,552,87630,Sri Lanka
2021-03-25,91289,554,87881,Sri Lanka
2021-03-26,91561,557,88145,Sri Lanka
2021-03-27,91839,558,88388,Sri Lanka
2021-03-28,92088,561,88623,Sri Lanka
2021-03-29,92303,566,88914,Sri Lanka
2021-03-30,92442,566,89090,Sri Lanka
2021-03-31,92706,568,89251,Sri Lanka
2021-04-01,92917,571,89407,Sri Lanka
2021-04-02,93128,571,89701,Sri Lanka
2021-04-03,93295,575,90021,Sri Lanka
2021-04-04,93436,581,90208,Sri Lanka
2021-04-05,93595,581,90563,Sri Lanka
2021-04-06,93690,586,90708,Sri Lanka
2021-04-07,93910,588,90917,Sri Lanka
2021-04-08,94253,591,91044,Sri Lanka
2021-04-09,94564,593,91272,Sri Lanka
2021-04-10,94848,595,91456,Sri Lanka
2021-04-11,95131,598,91631,Sri Lanka
2021-04-12,95394,598,91775,Sri Lanka
2021-04-13,95620,602,91926,Sri Lanka
2021-04-14,95719,602,92151,Sri Lanka
2021-04-15,95949,608,92308,Sri Lanka
2021-04-16,96186,615,92611,Sri Lanka
2021-04-17,96354,615,92832,Sri Lanka
2021-04-18,96796,618,93113,Sri Lanka
2021-04-19,97105,620,93374,Sri Lanka
2021-04-20,97472,620,93547,Sri Lanka
2021-04-21,98050,630,93668,Sri Lanka
2021-04-22,98722,634,93884,Sri Lanka
2021-04-23,99518,634,94036,Sri Lanka
2021-04-24,100586,638,94155,Sri Lanka
2021-04-25,101379,642,94311,Sri Lanka
2021-04-26,102376,647,94577,Sri Lanka
2021-04-27,103487,647,94856,Sri Lanka
2021-04-28,104953,661,95083,Sri Lanka
2021-04-29,106484,661,95445,Sri Lanka
2021-04-30,108146,678,95975,Sri Lanka
2021-05-01,109862,687,96478,Sri Lanka
2021-05-02,111753,696,97848,Sri Lanka
2021-05-03,113676,709,98209,Sri Lanka
2021-05-04,115590,709,99153,Sri Lanka
2021-05-05,117529,734,100075,Sri Lanka
2021-05-06,119424,745,100885,Sri Lanka
2021-05-07,121338,764,101763,Sri Lanka
2021-05-08,123234,786,103098,Sri Lanka
2021-05-09,125906,801,104463,Sri Lanka
2021-05-10,128530,827,105611,Sri Lanka
2021-05-11,131098,850,106641,Sri Lanka
2021-05-12,133527,850,107657,Sri Lanka
2021-05-13,135796,892,108802,Sri Lanka
2021-05-14,138085,923,110108,Sri Lanka
2021-05-15,140471,941,117220,Sri Lanka
2021-05-16,142746,962,118322,Sri Lanka
2021-05-17,145202,981,119629,Sri Lanka
2021-05-18,147720,1015,121145,Sri Lanka
2021-05-19,151343,1051,122367,Sri Lanka
2021-05-20,154786,1051,123532,Sri Lanka
2021-05-21,158333,1133,125360,Sri Lanka
2021-05-22,161242,1178,126995,Sri Lanka
2021-05-23,164201,1210,128607,Sri Lanka
2021-05-24,167172,1243,139947,Sri Lanka
2021-05-25,169900,1269,141175,Sri Lanka
2021-05-26,172277,1298,142378,Sri Lanka
2021-05-27,174861,1298,143789,Sri Lanka
2021-05-28,177711,1363,146362,Sri Lanka
2021-05-29,180593,1363,148391,Sri Lanka
2021-05-30,183452,1441,149825,Sri Lanka
2021-05-31,186364,1441,151740,Sri Lanka
2021-06-01,189241,1484,153371,Sri Lanka
2021-06-02,192547,1566,160714,Sri Lanka
2021-06-03,195844,1608,162397,Sri Lanka
2021-06-04,199254,1656,164281,Sri Lanka
2021-06-05,202357,1656,166132,Sri Lanka
2021-06-06,205333,1696,167304,Sri Lanka
2021-06-07,207979,1789,176045,Sri Lanka
2021-06-08,210661,1844,178259,Sri Lanka
2021-06-09,213396,1910,180427,Sri Lanka
2021-06-10,216134,1910,182238,Sri Lanka
2021-06-11,218366,2011,184090,Sri Lanka
2021-06-12,221277,2073,186516,Sri Lanka
2021-06-13,223638,2136,188547,Sri Lanka
2021-06-14,225922,2260,190464,Sri Lanka
2021-06-15,228256,2315,192478,Sri Lanka
2021-06-16,230692,2374,194145,Sri Lanka
2021-06-17,233064,2425,195434,Sri Lanka
2021-06-18,235413,2480,197259,Sri Lanka
2021-06-19,237661,2534,199393,Sri Lanka
2021-06-20,239689,2581,201389,Sri Lanka
2021-06-21,241820,2633,201389,Sri Lanka
2021-06-22,243913,2704,209296,Sri Lanka
2021-06-23,246109,2769,211186,Sri Lanka
2021-06-24,248050,2814,212825,Sri Lanka
2021-06-25,249926,2862,214668,Sri Lanka
2021-06-26,251751,2905,214668,Sri Lanka
2021-06-27,253618,2944,218998,Sri Lanka
2021-06-28,255508,2985,221249,Sri Lanka
2021-06-29,257225,3030,223471,Sri Lanka
2021-06-30,259089,3077,225952,Sri Lanka
2021-07-01,260972,3120,227840,Sri Lanka
2021-07-02,262795,3157,229541,Sri Lanka
2021-07-03,264057,3191,231394,Sri Lanka
2021-07-04,265630,3236,233317,Sri Lanka
2021-07-05,266499,3268,234942,Sri Lanka
2021-07-06,267433,3313,236659,Sri Lanka
2021-07-07,268676,3351,238131,Sri Lanka
2021-07-08,269946,3391,239584,Sri Lanka
2021-07-09,271483,3434,241035,Sri Lanka
2021-07-10,273031,3467,242839,Sri Lanka
2021-07-11,274538,3502,244437,Sri Lanka
2021-07-12,276106,3533,246241,Sri Lanka
2021-07-13,277519,3574,247569,Sri Lanka
2021-07-14,279059,3611,253014,Sri Lanka
2021-07-15,280543,3661,253953,Sri Lanka
2021-07-16,282060,3702,254871,Sri Lanka
2021-07-17,283512,3733,255833,Sri Lanka
2021-07-18,284932,3779,256676,Sri Lanka
2021-07-19,286419,3827,261848,Sri Lanka
2021-07-20,287973,3870,262828,Sri Lanka
2021-07-21,289577,3917,263758,Sri Lanka
2021-07-22,291298,3959,264755,Sri Lanka
2021-07-23,292608,4002,265708,Sri Lanka
2021-07-24,294850,4054,266665,Sri Lanka
2021-07-25,296516,4099,267602,Sri Lanka
2021-07-26,298181,4147,269007,Sri Lanka
2021-07-27,299892,4195,270356,Sri Lanka
2021-07-28,301832,4258,271855,Sri Lanka
2021-07-29,304202,4324,273496,Sri Lanka
2021-07-30,306662,4380,275212,Sri Lanka
2021-07-31,308812,4436,277118,Sri Lanka
2021-08-01,311349,4503,278910,Sri Lanka
2021-08-02,313769,4571,280868,Sri Lanka
2021-08-03,316219,4645,282770,Sri Lanka
2021-08-04,318775,4727,284524,Sri Lanka
2021-08-05,321429,4821,0,Sri Lanka
2021-08-06,324223,4919,0,Sri Lanka
2021-08-07,326043,5017,0,Sri Lanka
2021-08-08,329994,5111,0,Sri Lanka
2021-08-09,332947,5222,0,Sri Lanka
2021-08-10,335851,5340,0,Sri Lanka
2021-08-11,342079,5464,0,Sri Lanka
2021-08-12,345118,5620,0,Sri Lanka
2021-08-13,348270,5776,0,Sri Lanka
2021-08-14,351533,5936,0,Sri Lanka
2021-08-15,354968,6096,0,Sri Lanka
2021-08-16,358608,6263,0,Sri Lanka
2021-08-17,365683,6434,0,Sri Lanka
2021-08-18,369359,6604,0,Sri Lanka
2021-08-19,373165,6790,0,Sri Lanka
2021-08-20,381812,6985,0,Sri Lanka
2021-08-21,385696,7183,0,Sri Lanka
2021-08-22,390000,7366,0,Sri Lanka
2021-08-23,394355,7560,0,Sri Lanka
2021-08-24,398801,7750,0,Sri Lanka
2021-08-25,407768,7948,0,Sri Lanka
2021-08-26,412370,8157,0,Sri Lanka
2021-08-27,416961,8371,0,Sri Lanka
2021-08-28,421557,8583,0,Sri Lanka
2021-08-29,426169,8775,0,Sri Lanka
2021-08-30,436081,8991,0,Sri Lanka
2021-08-31,440302,9185,0,Sri Lanka
2021-09-01,444130,9400,0,Sri Lanka
2021-09-02,447757,9604,0,Sri Lanka
2021-09-03,451401,9806,0,Sri Lanka
2021-09-04,451401,9806,0,Sri Lanka
2021-09-05,462767,10140,0,Sri Lanka
2021-09-06,465949,10320,0,Sri Lanka
2021-09-07,471863,10504,0,Sri Lanka
2021-09-08,474780,10689,0,Sri Lanka
2021-09-09,477636,10864,0,Sri Lanka
2021-09-10,480478,10995,0,Sri Lanka
2021-09-11,483280,11152,0,Sri Lanka
2021-09-12,485922,11296,0,Sri Lanka
2021-09-13,488482,11431,0,Sri Lanka
2021-09-14,490957,11567,0,Sri Lanka
2021-09-15,496423,11699,0,Sri Lanka
2021-09-16,498694,11817,0,Sri Lanka
2021-09-17,500772,11938,0,Sri Lanka
2021-09-18,502758,12022,0,Sri Lanka
2021-09-19,504491,12125,0,Sri Lanka
2021-09-20,506009,12218,0,Sri Lanka
2021-09-21,507330,12284,0,Sri Lanka
2021-09-22,508672,12376,0,Sri Lanka
2021-09-23,510040,12448,0,Sri Lanka
2021-09-24,511372,12530,0,Sri Lanka
2021-09-25,512531,12609,0,Sri Lanka
2021-09-26,513609,12680,0,Sri Lanka
2021-09-27,514592,12731,0,Sri Lanka
2021-09-28,515524,12786,0,Sri Lanka
2021-09-29,516465,12847,0,Sri Lanka
2021-09-30,517377,12906,0,Sri Lanka
2021-10-01,518775,12964,0,Sri Lanka
2021-10-02,519630,13019,0,Sri Lanka
2021-10-03,520432,13059,0,Sri Lanka
2021-10-04,521218,13102,0,Sri Lanka
2021-10-05,522002,13142,0,Sri Lanka
2021-10-06,522778,13185,0,Sri Lanka
